98,128,256,512,1024,1280,1518,-,-,98,128,256,512,1024,1280,1518,-,-,98,128,256,512,1024,1280,1518,-,-,98,128,256,512,1024,1280,1518,-,-,98,128,256,512,1024,1280,1518
28084,32726,29962,29493,28743,29143,32628,,,30203,32016,28384,30438,30516,34499,31135,,,28528,29049,29734,28476,31820,32120,32420,,,28889,29199,28208,28880,29753,30053,30253,,,31829,32029,27961,30679,33815,34415,35315
16154,15698,14889,15828,14922,15322,18462,,,15757,18527,16891,17445,18899,21611,21402,,,17956,15883,17037,19788,21203,21503,21803,,,16651,17361,16813,18339,20751,21051,21351,,,16502,16502,17224,19825,22068,22268,23568
16135,15822,15652,17484,18677,19077,18332,,,17210,14225,16402,16428,17608,19655,19192,,,15635,17884,18269,17069,19221,19521,19821,,,15451,16161,17139,18847,17745,18045,18345,,,16346,16346,18332,17980,18704,18904,20204
16467,13455,16819,15880,17002,17402,18038,,,15652,16708,15437,15483,19062,17139,20659,,,18523,14905,17526,18412,16404,16704,17004,,,14460,15170,16507,18997,19160,19460,19760,,,16613,16613,17784,16220,20562,20762,22062
15652,14968,16624,16989,14955,15355,17601,,,13631,15118,15079,16408,16480,18808,18475,,,15479,17493,16307,16326,17076,17376,17676,,,15784,16494,17752,16670,20790,21090,21390,,,15837,15837,19173,19167,18045,18245,19545
15959,17334,13872,15515,17641,18041,16995,,,16552,18547,18410,17060,17478,16747,20887,,,16091,18125,14788,18041,18582,18882,19182,,,14375,15085,17647,18228,18704,19004,19304,,,15075,15075,15770,19884,17413,17613,18913
16500,14844,14948,13964,16232,16632,16826,,,17165,14700,16278,18227,18873,19270,19251,,,16098,16600,18562,19710,20036,20336,20636,,,17902,18612,16376,18528,20040,20340,20640,,,17128,17128,17237,19206,20255,20455,21755
15131,16545,16526,16995,18423,18823,16611,,,14929,17680,15848,15939,15691,17217,18325,,,17610,15355,17011,16600,17324,17624,17924,,,16175,16885,16435,19186,17335,17635,17935,,,16952,16952,16956,17700,20901,21101,22401
15646,13859,15776,15033,17080,17480,16715,,,19107,16493,16904,17171,17556,18306,20920,,,16365,16091,16078,18451,18301,18601,18901,,,17179,17889,16207,20229,19551,19851,20151,,,16718,16718,19466,19434,19010,19210,20510
16135,15711,13045,13709,17393,17793,16650,,,18599,19127,16884,18253,18912,18077,19160,,,17917,18751,15185,17741,19084,19384,19684,,,16618,17328,16917,16715,17400,17700,18000,,,19325,19325,16709,18573,21579,21779,23079
12432,13364,13142,13879,17373,17773,17100,,,17015,14622,17269,15261,19518,16298,17536,,,16815,14553,18112,15642,19638,19938,20238,,,15823,16533,18280,17921,18977,19277,19577,,,17083,17083,18293,17472,18202,18402,19702
13436,15359,14876,17067,15033,15433,16878,,,15737,13899,16995,18090,16389,18879,19036,,,18282,17252,17721,17800,19820,20120,20420,,,14512,15222,18580,18515,17087,17387,17687,,,16991,16991,20242,16298,20392,20592,21892
14094,13129,15079,15202,15828,16228,17145,,,14805,17165,16839,15033,17706,17073,17634,,,14892,15570,16633,15524,17043,17343,17643,,,18137,18847,19075,19851,19356,19656,19956,,,16946,16946,18078,19590,18619,18819,20119
14753,15998,17008,14766,14753,15153,17543,,,18925,16154,17132,16761,19094,17406,20340,,,16248,18054,15440,18425,18060,18360,18660,,,16990,17700,19942,16859,17054,17354,17654,,,16718,16718,15183,17954,18801,19001,20301
15496,17830,17282,16167,17641,18041,17693,,,16291,18482,17804,18019,17178,20333,18971,,,14755,16737,18588,17187,18849,19149,19449,,,16703,17413,15444,18365,18000,18300,18600,,,18869,18869,16683,19642,20027,20227,21527
16154,13129,15033,15248,16232,16632,18319,,,16565,17452,16213,15365,17269,18703,18651,,,16724,15231,17135,15257,19651,19951,20251,,,15940,16650,17237,19258,19864,20164,20464,,,18849,18849,18267,16891,17165,17365,18665
12699,15470,17021,17452,15346,15746,19355,,,15717,16891,16298,17158,18710,17399,17484,,,17949,18745,16111,17350,20146,20446,20746,,,14532,15242,17817,20131,17843,18143,18443,,,18680,18680,19336,16292,19499,19699,20799
13547,13729,14818,16578,19427,19827,15528,,,14805,15965,16930,18781,16630,17693,20457,,,15348,18419,19801,17858,16222,16522,16822,,,13893,14603,18378,17061,20366,20666,20966,,,18373,18373,16637,20066,18228,18428,19528
14550,14544,16682,14355,18573,18973,17028,,,17660,16252,17419,16239,17517,16141,18892,,,17526,17193,17324,15374,16848,17148,17448,,,17922,18632,19082,18162,18508,18808,19108,,,15890,15890,18704,19173,21188,21388,22488
15196,14003,14642,13768,17588,17988,17621,,,18169,15828,17686,16637,19120,19140,17536,,,15068,15805,16346,17721,18732,19032,19332,,,17459,18169,15372,19316,20672,20972,21272,,,16098,16098,16552,18123,19512,19712,20812
16259,16793,16832,16213,16695,17095,17849,,,17334,15450,18090,18195,16787,18071,20633,,,17311,19377,16593,16724,20042,20342,20642,,,15810,16520,17087,17817,19114,19414,19714,,,16470,16470,15633,17354,17811,18011,19111
14153,15196,14740,15822,16004,16404,18390,,,16650,14785,16650,15809,18377,17034,19179,,,14514,14951,16163,19142,16704,17004,17304,,,15256,15966,17302,19140,18097,18397,18697,,,17911,17911,17647,18828,17732,17932,19032
15320,16441,13273,14348,16109,16509,19153,,,16558,15066,17178,17856,19890,16767,17973,,,14827,18041,16906,17487,19058,19358,19658,,,15001,15711,17113,17119,17445,17745,18045,,,17871,17871,15431,16911,18860,19060,20160
15183,16141,15750,14772,16487,16887,16558,,,15424,15646,17738,16519,17732,20164,20646,,,18445,16965,17363,15296,20485,20785,21085,,,14297,15007,18358,18971,20503,20803,21103,,,18308,18308,17895,19349,17941,18141,19241
16558,14055,16656,17119,16193,16593,19179,,,14713,14785,13912,17041,19453,18912,19733,,,16717,16874,16470,17754,17623,17923,18223,,,16246,16956,18756,16402,19584,19884,20184,,,19756,19756,18241,18932,21175,21375,22475
13631,17517,14831,16774,17862,18262,20855,,,15665,15085,16800,17797,17178,19212,19394,,,15048,15915,16072,17298,19103,19403,19703,,,15947,16657,15079,18013,18189,18489,18789,,,15681,15681,17048,18404,17126,17326,18426
15039,15874,14772,17804,17497,17897,17654,,,15059,17399,17549,18664,20607,18227,18918,,,17428,15205,16013,15374,20479,20779,21079,,,16520,17230,16865,19271,19981,20281,20581,,,18276,18276,15490,17817,19193,19393,20493
18312,14870,13240,17530,14896,15296,18632,,,14863,17047,19049,15105,19179,17334,19342,,,16730,19214,16502,18445,17043,17343,17643,,,17133,17843,17478,16774,18097,18397,18697,,,18843,18843,17595,17459,18156,18356,19456
15620,16213,14766,16056,14857,15257,19681,,,16174,16448,15450,16474,17491,16578,17067,,,14214,17773,16496,17024,18041,18341,18641,,,16853,17563,19108,19427,21924,22224,22524,,,15205,15205,18508,17198,16722,16922,18022
17667,14700,18149,15965,19583,19983,16415,,,17341,16285,15131,16950,19779,16604,20992,,,17962,17637,17239,15583,19677,19977,20277,,,16794,17504,16983,17198,20451,20751,21051,,,16137,16137,16917,16116,17745,17945,19045
15092,17256,14635,13957,14746,15146,17660,,,15874,18162,16356,17914,18755,20216,20274,,,16743,17767,17604,18386,19006,19306,19606,,,16781,17491,18247,19525,16996,17296,17596,,,18549,18549,19968,16917,17093,17293,18393
13553,15939,13097,13925,16904,17304,19127,,,15776,15013,17100,15483,19160,19153,17967,,,14377,18419,17552,17167,16554,16854,17154,,,16409,17119,14903,17087,19949,20249,20549,,,20042,20042,16846,17080,19343,19543,20643
15261,15926,16004,14661,15626,16026,16193,,,15581,14713,18136,18032,17797,18325,17628,,,17350,17871,17115,16183,18171,18471,18771,,,17005,17595,17471,18977,19179,19479,19779,,,17911,17911,19258,17478,18430,18630,19730
